관리기관명,소재지도로명주소,소재지지번주소,설치목적구분,WGS84위도,WGS84경도
서울특별시 중구청,서울특별시 중구 필동로 42 (필동2가),서울특별시 중구 필동2가 112-1,생활방범,37.5578,126.9956
서울특별시 중구청,서울특별시 중구 퇴계로352,서울특별시 중구 신당동 228-11,생활방범,37.5646,127.0104
서울특별시 중구청,서울특별시 중구 을지로45길 46,서울특별시 중구 신당동 251-160,생활방범,37.5663,127.0119
서울특별시 중구청,서울특별시 중구 을지로45길 43,서울특별시 중구 신당동 251-7,생활방범,37.5669,127.0124
서울특별시 중구청,서울특별시 중구 을지로7가 2-38,,생활방범,37.5660,127.0111
서울특별시 중구청,서울특별시 중구 을지로7가 2-36,,생활방범,37.5662,127.0114
서울특별시 중구청,서울특별시 중구 을지로7가 2-36,,생활방범,37.5661,127.0108
서울특별시 중구청,서울특별시 중구 을지로7가 4-23,,생활방범,37.5654,127.0098
서울특별시 중구청,서울특별시 중구 을지로7가 4-24,서울특별시 중구 을지로 287,생활방범,37.5653,127.0104
서울특별시 중구청,서울특별시 중구 을지로7가 8-5,서울특별시 중구 을지로 지하 279,생활방범,37.5656,127.0093
서울특별시 중구청,서울특별시 중구 을지로7가 18-5,서울특별시 중구 을지로 288-1,생활방범,37.5653,127.0100
서울특별시 중구청,서울특별시 중구 을지로 278,서울특별시 중구 을지로7가 62-2,생활방범,37.5656,127.0090
서울특별시 중구청,서울특별시 중구 퇴계로340-1,서울특별시 중구 광희동2가 179,생활방범,37.5644,127.0094
서울특별시 중구청,서울특별시 중구 퇴계로335,서울특별시 중구 광희동2가 65-5,생활방범,37.5645,127.0088
서울특별시 중구청,서울특별시 중구 다산로46길 17,서울특별시 중구 흥인동 13-1 청계천 두산위브더제니스,생활방범,37.5665,127.0180
서울특별시 중구청,서울특별시 중구 필동로 34,서울특별시 중구 필동2가 106-2 삼경하이빌,생활방범,37.5586,126.9960
서울특별시 중구청,서울특별시 중구 필동로45,서울특별시 중구 필동3가 62-5 조양빌딩,생활방범,37.5576,126.9960
서울특별시 중구청,서울특별시 중구 다산로16길 12,서울특별시 중구 신당동 340-58,생활방범,37.5565,127.0123
서울특별시 중구청,서울특별시 중구 다산로22길 56,서울특별시 중구 신당동 333-335,생활방범,37.5566,127.0152
서울특별시 중구청,서울특별시 중구 동호로11마길45,서울특별시 중구 신당동 432-2011,생활방범,37.5505,127.0052
서울특별시 중구청,서울특별시 중구 을지로43길 15 (을지로6가),서울특별시 중구 을지로6가 18-52,생활방범,37.5671,127.0071
서울특별시 중구청,서울특별시 중구 을지로42길 10-4 (을지로6가),서울특별시 중구 을지로6가 34-6,생활방범,37.5658,127.0056
서울특별시 중구청,서울특별시 중구 퇴계로63길 22-23,서울특별시 중구 을지로7가 45,생활방범,37.5648,127.0090
서울특별시 중구청,서울특별시 중구 퇴계로 325-12 (광희동2가),서울특별시 중구 을지로7가 128,생활방범,37.5649,127.0081
서울특별시 중구청,서울특별시 중구 동호로34길 27 (광희동1가),서울특별시 중구 광희동1가 11번지,생활방범,37.5650,127.0041
서울특별시 중구청,서울특별시 중구 퇴계로53길 16-13 (쌍림동),서울특별시 중구 쌍림동 22-6,생활방범,37.5644,127.0045
서울특별시 중구청,서울특별시 중구 을지로40길 21-38 (광희동1가),서울특별시 중구 광희동1가 112-3,생활방범,37.5655,127.0057
서울특별시 중구청,서울특별시 중구 을지로 264 (광희동1가),서울특별시 중구 광희동1가 182-1,생활방범,37.5656,127.0066
서울특별시 중구청,서울특별시 중구 마른내로 162 (광희동1가),서울특별시 중구 광희동1가 207-2,생활방범,37.5645,127.0061
서울특별시 중구청,서울특별시 중구 마른내로 112 (오장동),서울특별시 중구 오장동 90-1,생활방범,37.5644,127.0004
서울특별시 중구청,서울특별시 중구 을지로36길 12 (을지로5가),서울특별시 중구 을지로5가 272-17,생활방범,37.5662,127.0015
서울특별시 중구청,서울특별시 중구 동호로37길 31 (주교동),서울특별시 중구 주교동 19-12,생활방범,37.5685,127.0001
서울특별시 중구청,서울특별시 중구 을지로27길 11 (주교동),서울특별시 중구 주교동 213,생활방범,37.5673,126.9991
서울특별시 중구청,서울특별시 중구 을지로27길 20 (주교동),서울특별시 중구 주교동 236,생활방범,37.5678,126.9991
서울특별시 중구청,서울특별시 중구 을지로35길 25 (주교동),서울특별시 중구 주교동 315-4,생활방범,37.5679,127.0011
서울특별시 중구청,서울특별시 중구 퇴계로51길 3 (충무로5가),서울특별시 중구 충무로5가 9-8,생활방범,37.5633,127.0017
서울특별시 중구청,서울특별시 중구 퇴계로49길 35 (충무로5가),서울특별시 중구 충무로5가 19-1,생활방범,37.5630,126.9991
서울특별시 중구청,서울특별시 중구 퇴계로45길 22-24 (충무로5가),서울특별시 중구 충무로5가 36-1,생활방범,37.5637,127.0004
서울특별시 중구청,서울특별시 중구 마른내로12길 17-19,서울특별시 중구 충무로5가 22-3,생활방범,37.5637,127.0012
서울특별시 중구청,서울특별시 중구 을지로30길 36 (예관동),서울특별시 중구 예관동 1-4,생활방범,37.5656,126.9990
서울특별시 중구청,서울특별시 중구 퇴계로 265,서울특별시 중구 충무로5가8-8,생활방범,37.5628,127.0011
서울특별시 중구청,서울특별시 중구 퇴계로 265,서울특별시 중구 충무로5가8-8,생활방범,37.5628,127.0011
서울특별시 중구청,서울특별시 중구 마장로1길 25 (신당동),서울특별시 중구 신당동 213-44,생활방범,37.5689,127.0121
서울특별시 중구청,서울특별시 중구 청계천로 318 (신당동),서울특별시 중구 신당동 217-95,생활방범,37.5693,127.0142
서울특별시 중구청,서울특별시 중구 퇴계로 350 (신당동),서울특별시 중구 신당동 228-17,생활방범,37.5644,127.0103
서울특별시 중구청,서울특별시 중구 청구로24길 15-1 (신당동),서울특별시 중구 신당동 231-8,생활방범,37.5637,127.0110
서울특별시 중구청,서울특별시 중구 다산로39길 55 (신당동),서울특별시 중구 신당동 233-2,생활방범,37.5646,127.0129
서울특별시 중구청,서울특별시 중구 다산로31길 50 (신당동),서울특별시 중구 신당동 236-10,생활방범,37.5626,127.0119
서울특별시 중구청,서울특별시 중구 다산로29길 63 (신당동),서울특별시 중구 신당동 236-81,생활방범,37.5621,127.0109
서울특별시 중구청,서울특별시 중구 퇴계로70길 5 (신당동),서울특별시 중구 신당동 236-123,생활방범,37.5644,127.0113
서울특별시 중구청,서울특별시 중구 다산로33길 74-22,서울특별시 중구 신당동 236-150,생활방범,37.5641,127.0114
서울특별시 중구청,서울특별시 중구 장충단로8가길2-7,서울특별시 중구 장충동1가 38-17,생활방범,37.5624,127.0085
서울특별시 중구청,서울특별시 중구 장충단로6가길54,서울특별시 중구 장충동1가 45-2,생활방범,37.5614,127.0092
서울특별시 중구청,서울특별시 중구 장충단로6가길42-1,서울특별시 중구 장충동1가 46-7,생활방범,37.5611,127.0093
서울특별시 중구청,서울특별시 중구 장충단로6가길18,서울특별시 중구 장충동1가 48-4,생활방범,37.5614,127.0076
서울특별시 중구청,서울특별시 중구 다산로 28나길 19,서울특별시 중구 신당동 321-9,생활방범,37.5589,127.0150
서울특별시 중구청,서울특별시 중구 다산로28길 27,서울특별시 중구 신당동 320-8,생활방범,37.5595,127.0152
서울특별시 중구청,서울특별시 중구 청구로3길 39,서울특별시 중구 신당동 331-70,생활방범,37.5578,127.0150
서울특별시 중구청,서울특별시 중구 장충단로4길14,서울특별시 중구 중구 장충동1가 54-1,생활방범,37.5611,127.0070
서울특별시 중구청,서울특별시 중구 동호로25길5,서울특별시 중구 장충동2가 193-240,생활방범,37.5590,127.0025
서울특별시 중구청,서울특별시 중구 동호로25길 3,서울특별시 중구 장충동2가 193-239,생활방범,37.5591,127.0028
서울특별시 중구청,서울특별시 중구 퇴계로50길 33-2,서울특별시 중구 묵정동 25-21,생활방범,37.5611,127.0010
서울특별시 중구청,서울특별시 중구 을지로16길13,서울특별시 중구 초동 8-1,생활방범,37.5658,126.9936
서울특별시 중구청,서울특별시 중구 다산로32,서울특별시 중구 신당동 844 남산타운,생활방범,37.5503,127.0128
서울특별시 중구청,서울특별시 중구 다산로47길 28,서울특별시 중구 중구 흥인동 158-9,생활방범,37.5666,127.0144
서울특별시 중구청,서울특별시 중구 청구로 16길 7,서울특별시 중구 신당동 390-4,생활방범,37.5613,127.0115
서울특별시 중구청,서울특별시 중구 다산로33라길32-6,서울특별시 중구 신당동 304-170,생활방범,37.4652,127.0120
서울특별시 중구청,서울특별시 중구 다산로42길 26,서울특별시 중구 중구 신당동 113-1,생활방범,37.5646,127.0179
서울특별시 중구청,서울특별시 중구 신당동43-34,,생활방범,37.5604,127.0209
서울특별시 중구청,서울특별시 중구 다산로36나길 14-8,서울특별시 중구 중구 신당동 55-51,생활방범,37.5606,127.0203
서울특별시 중구청,서울특별시 중구 동호로17다길 15,서울특별시 중구 신당동 432-358,생활방범,37.5540,127.0053
서울특별시 중구청,서울특별시 중구 동호로17나길 11-7,서울특별시 중구 중구 신당동 828-1,생활방범,37.5544,127.0062
서울특별시 중구청,서울특별시 중구 동호로15길 21-7,서울특별시 중구 신당동 357-3 금성빌딩,생활방범,37.5559,127.0089
서울특별시 중구청,서울특별시 중구 청구로 101,서울특별시 중구 신당동 402-1,생활방범,37.5611,127.0111
서울특별시 중구청,서울특별시 중구 을지로 258,서울특별시 중구 을지로6가 23-8,생활방범,37.5662,127.0067
서울특별시 중구청,서울특별시 중구 을지로44길 20,서울특별시 중구 광희동1가 154-1,생활방범,37.5652,127.0064
서울특별시 중구청,서울특별시 중구 청구로 51-30,서울특별시 중구 신당동 313-69,생활방범,37.5588,127.0164
서울특별시 중구청,서울특별시 중구 다산로14길 11,서울특별시 중구 신당동 340-123,생활방범,37.5560,127.0122
서울특별시 중구청,서울특별시 중구 다산로14길 17,서울특별시 중구 신당동 340-127,생활방범,37.5559,127.0124
서울특별시 중구청,서울특별시 중구 다산로24길 15,서울특별시 중구 신당동 333-199,생활방범,37.5579,127.0134
서울특별시 중구청,서울특별시 중구 청구로1길 54-8,서울특별시 중구 신당동 330-95,생활방범,37.5575,127.0154
서울특별시 중구청,서울특별시 중구 청구로3길 20,서울특별시 중구 신당동 331-70,생활방범,37.5586,127.0153
서울특별시 중구청,,서울특별시 중구 신당동 432-276,생활방범,37.5545,127.0070
서울특별시 중구청,서울특별시 중구 다산로 33길 10-7,서울특별시 중구 신당동 241-57,생활방범,37.5626,127.0142
서울특별시 중구청,서울특별시 중구 다산로 33길 10-10,서울특별시 중구 신당동 302-6,생활방범,37.5627,127.0144
서울특별시 중구청,서울특별시 중구 퇴계로8길 51,서울특별시 중구 회현동1가 100-5,생활방범,37.5572,126.9797
서울특별시 중구청,서울특별시 중구 세종대로 9-3,서울특별시 중구 세종대로 17-2,생활방범,37.5579,126.9731
서울특별시 중구청,서울특별시 중구 소파로91-1,서울특별시 중구 예장동 8-130,생활방범,37.5564,126.9850
서울특별시 중구청,서울특별시 중구 삼일대로12길 22-1,서울특별시 중구 을지로2가 101-27,생활방범,37.5667,126.9890
서울특별시 중구청,서울특별시 중구 소파로101,서울특별시 중구 남산동2가 49-24,생활방범,37.5568,126.9858
서울특별시 중구청,서울특별시 중구 다산로32(남산타운 22동),서울특별시 중구 신당동 844,생활방범,37.5494,127.0104
서울특별시 중구청,서울특별시 중구 매봉18길 79 (금호동2가),서울특별시 중구 약수동 333-771,생활방범,37.5545,127.0170
서울특별시 중구청,서울특별시 중구 칠패로 27 (순화동),서울특별시 중구 순화동 9-5,생활방범,37.5603,126.9717
서울특별시 중구청,서울특별시 중구 칠패로 27 (순화동),서울특별시 중구 순화동 9-5,생활방범,37.5600,126.9716
서울특별시 중구청,서울특별시 중구 다산로24가길 23,서울특별시 중구 신당동 333-260,생활방범,37.5565,127.0162
서울특별시 중구청,서울특별시 중구 다산로 138 앞,서울특별시 중구 신당동 369-76,생활방범,37.5561,127.0115
서울특별시 중구청,서울특별시중구다산로20길65,서울특별시 중구 신당동 333-500,생활방범,37.5561,127.0156
서울특별시 중구청,서울특별시 중구 청구로3다길 14,서울특별시 중구 신당동 300-190,생활방범,37.5576,127.0157
서울특별시 중구청,서울특별시 중구 다산로20길 26,서울특별시 중구 신당동333-59,생활방범,37.5570,127.0136
서울특별시 중구청,서울특별시 중구 다산로28길 18,서울특별시 중구 신당동 311-1,생활방범,37.5595,127.0146
서울특별시 중구청,서울특별시 중구 청구로3나길 13-6,서울특별시 중구 신당동 330-206,생활방범,37.5581,127.0160
서울특별시 중구청,서울특별시 중구 다산로24길 73,서울특별시 중구 신당동 841-3,생활방범,37.5575,127.0166
서울특별시 중구청,서울특별시 중구 다산로16길 43-10,서울특별시 중구 신당동 334-6,생활방범,37.5561,127.0145
서울특별시 중구청,서울특별시 중구 다산로24가길 23,서울특별시 중구 신당동 333-260,생활방범,37.5562,127.0162
서울특별시 중구청,서울특별시 중구 퇴계로 32길 21,서울특별시 중구 필동2가 84-92,생활방범,37.5600,126.9925
서울특별시 중구청,서울특별시 중구 서애로1길 34,서울특별시 중구 묵정동 11-67,생활방범,37.5609,126.9999
서울특별시 중구청,서울특별시 중구 필동로8길 36,서울특별시 중구 예장동 1-136,생활방범,37.5553,126.9946
서울특별시 중구청,서울특별시 중구 필동로5길 18,서울특별시 중구 장충동2가 산14-48,생활방범,37.5563,126.9965
서울특별시 중구청,서울특별시 중구 필동로3길 17-2,서울특별시 중구 장충동2가 산14-48,생활방범,37.5571,126.9965
서울특별시 중구청,서울특별시 중구 필동로 35-13,서울특별시 중구 필동3가 49-1,생활방범,37.5579,126.9965
서울특별시 중구청,서울특별시 중구 서애로 12-6,서울특별시 중구 충무로5가 84-1,생활방범,37.5615,126.9979
서울특별시 중구청,서울특별시 중구 퇴계로36가길 2,서울특별시 중구 필동2가 79,생활방범,37.5605,126.9955
서울특별시 중구청,서울특별시 중구 퇴계로 180-14,서울특별시 중구 필동1가 21-15,생활방범,37.5603,126.9911
서울특별시 중구청,서울특별시 중구 퇴계로 26길 65,서울특별시 중구 예장동 2-20,생활방범,37.5587,126.9892
서울특별시 중구청,서울특별시 중구 소파로4길 10,서울특별시 중구 예장동 8-27,생활방범,37.5595,126.9888
서울특별시 중구청,서울특별시 중구 퇴계로39길7,서울특별시 중구 필동2가 13-7,생활방범,37.5616,126.9941
서울특별시 중구청,서울특별시 중구 퇴계로42길20,서울특별시 중구 필동2가28-2,생활방범,37.5608,126.9965
서울특별시 중구청,서울특별시 중구 소파로4길33-10,서울특별시 중구 예장동 7-3,생활방범,37.5580,126.9890
서울특별시 중구청,서울특별시 중구 퇴계로36가길 74,서울특별시 중구 필동2가 120-5,생활방범,37.5570,126.9955
서울특별시 중구청,서울특별시 중구 필동로8길61-10,서울특별시 중구 예장동 1-49,생활방범,37.5561,126.9935
서울특별시 중구청,서울특별시 중구 난계로17길 19-5 옆,서울특별시 중구 황학동 1568,생활방범,37.5691,127.0223
서울특별시 중구청,서울특별시 중구 난계로15길 7,서울특별시 중구 황학동 1444,생활방범,37.5687,127.0230
서울특별시 중구청,서울특별시 중구 난계로 15길 63,서울특별시 중구 황학동 1257,생활방범,37.5690,127.0203
서울특별시 중구청,서울특별시 중구 퇴계로 83길 30-14,서울특별시 중구 황학동 246,생활방범,37.5670,127.0189
서울특별시 중구청,서울특별시 중구 난계로11길18-8,서울특별시 중구 신당동 304-360,생활방범,37.5665,127.0229
서울특별시 중구청,서울특별시 중구 중구 마장로14가길10,서울특별시 중구 황학동1197,생활방범,37.5676,127.0216
서울특별시 중구청,서울특별시 중구 마장로3길18,서울특별시 중구 황확동141,생활방범,37.5690,127.0181
서울특별시 중구청,서울특별시 중구 마장로9길42,서울특별시 중구 황학동 2436,생활방범,37.5704,127.0196
서울특별시 중구청,서울특별시 중구 다산로 269,서울특별시 중구 신당동 254,시설물관리,37.5679,127.0147
서울특별시 중구청,서울특별시 중구 퇴계로22길 17,서울특별시 중구 남산동2가 2,시설물관리,37.5563,126.9640
서울특별시 중구청,서울특별시 중구 덕수궁길 140,서울특별시 중구 정동 1-76,시설물관리,37.5686,126.9745
서울특별시 중구청,서울특별시 중구 매봉18길 109,서울특별시 중구 청구동 333-579,시설물관리,37.5564,127.0171
서울특별시 중구청,서울특별시 중구 매봉18길 11 (금호동3가),서울특별시 중구 약수동 산55,생활방범,37.5504,127.0137
서울특별시 중구청,서울특별시 중구 매봉18길 11 (금호동3가),서울특별시 중구 약수동 844-10,생활방범,37.5488,127.0104
서울특별시 중구청,서울특별시 중구 매봉18길 11 (금호동3가),서울특별시 중구 약수동 351-104,생활방범,37.5450,127.0082
서울특별시 중구청,서울특별시 중구 정동길 21-8,서울특별시 중구 정동 15-1,생활방범,37.5684,126.9713
서울특별시 중구청,서울특별시 중구 정동길 21-8,서울특별시 중구 정동 15-1,생활방범,37.5679,126.9716
서울특별시 중구청,서울특별시 중구 통일로 102 옆,서울특별시 중구 의주로1가 44-2,생활방범,37.5640,126.9687
서울특별시 중구청,서울특별시 중구 중구 남대문로10길 29 옆,서울특별시 중구 삼각동 118,생활방범,37.5682,126.9849
서울특별시 중구청,서울특별시 중구 을지로 3길 49,서울특별시 중구 다동 51-2,생활방범,37.5682,126.9808
서울특별시 중구청,서울특별시 중구 을지로 3길 49,서울특별시 중구 다동 51-2,생활방범,37.5681,126.9807
서울특별시 중구청,서울특별시 중구 퇴계로 303-9 옆,서울특별시 중구 광희동 1가 238,생활방범,37.5643,127.0050
서울특별시 중구청,서울특별시 중구 퇴계로 45길 32-12,서울특별시 중구 충무로5가 21,생활방범,37.5639,127.0002
서울특별시 중구청,서울특별시 중구 퇴계로 45길 32-12,서울특별시 중구 충무로5가 21,생활방범,37.5638,126.9994
서울특별시 중구청,서울특별시 중구 서소문로11길 34 앞,서울특별시 중구 정동 34-31,생활방범,37.5642,126.9727
서울특별시 중구청,서울특별시 중구 동호로 11차길 1 옆,서울특별시 중구 다산동 432-517,생활방범,37.5521,127.0051
서울특별시 중구청,서울특별시 중구 동호로 11차길 1 옆,서울특별시 중구 다산동 432-517,생활방범,37.5522,127.0049
서울특별시 중구청,서울특별시 중구 동호로 11자길 19 옆,서울특별시 중구 다산동 432-1971,생활방범,37.5512,127.0057
서울특별시 중구청,서울특별시 중구 다산로14길 47,서울특별시 중구 청구동 340-15,생활방범,37.5558,127.0140
서울특별시 중구청,서울특별시 중구 다산로14길 47,서울특별시 중구 청구동 340-15,생활방범,37.5556,127.0138
서울특별시 중구청,서울특별시 중구 난계로 6길 8,서울특별시 중구 신당5동 산12-75,생활방범,37.5625,127.0245
서울특별시 중구청,서울특별시 중구 난계로 6길 8,서울특별시 중구 신당5동 산12-75,생활방범,37.5625,127.0250
서울특별시 중구청,서울특별시 중구 난계로 6길 8,서울특별시 중구 신당5동 산12-75,생활방범,37.5629,127.0251
서울특별시 중구청,서울특별시 중구 다산로42나길 12 앞,서울특별시 중구 다산동 122-10,생활방범,37.5637,127.0184
서울특별시 중구청,서울특별시 중구 다산로42나길 12 앞,서울특별시 중구 다산동 122-10,생활방범,37.5639,127.0189
서울특별시 중구청,서울특별시 중구 다산로33가길 17 앞,서울특별시 중구 신당동 241-26,생활방범,37.5634,127.0143
서울특별시 중구청,서울특별시 중구 동호로 8나길 15,서울특별시 중구 약수동 349-214,생활방범,37.5528,127.0126
서울특별시 중구청,서울특별시 중구 다산로 24길 23 맞은편,서울특별시 중구 청구동 333-370,생활방범,37.5561,127.0164
서울특별시 중구청,서울특별시 중구 다산로 24길 23 맞은편,서울특별시 중구 청구동 333-370,생활방범,37.5559,127.0163
서울특별시 중구청,서울특별시 중구 퇴계로 36가길 60 앞,서울특별시 중구 필동 2가 111-2,생활방범,37.5578,126.9954
서울특별시 중구청,서울특별시 중구 동호로11차길 1 옆,서울특별시 중구 다산동 432-813,생활방범,37.5526,127.0058
서울특별시 중구청,서울특별시 중구 동호로 15길 60 옆,서울특별시 중구 다산동 432-1584,생활방범,37.5543,127.0086
서울특별시 중구청,서울특별시 중구 서소문로2길 46 위,서울특별시 중구 중림동 1046,생활방범,37.5572,126.9632
서울특별시 중구청,서울특별시 중구 청구로1길 23,서울특별시 중구 신당동 843,생활방범,37.5576,127.0170
서울특별시 중구청,서울특별시 중구 다산로36가길26-14,서울특별시 중구 신당5동57-295,생활방범,37.5606,127.0207
서울특별시 중구청,서울특별시 중구 다산로36길64 114동뒤,서울특별시 중구 동화동45-42,생활방범,37.5602,127.0183
서울특별시 중구청,서울특별시 중구 다산로36길64 114동뒤,서울특별시 중구 동화동45-42,생활방범,37.5601,127.0182
서울특별시 중구청,서울특별시 중구 동호로5길19,서울특별시 중구 약수동309-262,생활방범,37.5515,127.0134
서울특별시 중구청,서울특별시 중구 다산로48길33,서울특별시 중구 황학동 755,생활방범,37.5679,127.0181
서울특별시 중구청,서울특별시 중구 다산로48길33,서울특별시 중구 황학동 755,생활방범,37.5674,127.0180
서울특별시 중구청,서울특별시 중구 소공로 112(환구단1),서울특별시 중구 소공동 87-14,시설물관리,37.5652,126.9796
서울특별시 중구청,서울특별시 중구 소공로 112(환구단2),서울특별시 중구 소공동 87-14,시설물관리,37.5651,126.9801
서울특별시 중구청,서울특별시 중구 소공로 112(환구단3),서울특별시 중구 소공동 87-14,시설물관리,37.5649,126.9794
서울특별시 중구청,서울특별시 중구 소공로 112(환구단4),서울특별시 중구 소공동 87-14,시설물관리,37.5651,126.9803
서울특별시 중구청,서울특별시 중구 소공로 112(환구단 정문1),서울특별시 중구 소공동 87-14,시설물관리,37.5652,126.9792
서울특별시 중구청,서울특별시 중구 소공로 112(환구단 정문2),서울특별시 중구 소공동 87-14,시설물관리,37.5653,126.9790
서울특별시 중구청,서울특별시 중구 소공로 112(환구단 실내),서울특별시 중구 소공동 87-14,시설물관리,37.5651,126.9797
서울특별시 중구청,서울특별시 중구 정동길 21-18 (구러시아공사관),서울특별시 중구 정동 15-3,시설물관리,37.5680,126.9714
서울특별시 중구청,서울특별시 중구 정동길 21-18 (구러시아공사관),서울특별시 중구 정동 15-3,시설물관리,37.5681,126.9714
서울특별시 중구청,서울특별시 중구 정동길 21-18 (구러시아공사관),서울특별시 중구 정동 15-3,시설물관리,37.5681,126.9717
서울특별시 중구청,서울특별시 중구 정동길 21-18 (구러시아공사관),서울특별시 중구 정동 15-3,시설물관리,37.5680,126.9715
서울특별시 중구청,서울특별시 중구 퇴계로68길 (광희문1),서울특별시 중구 광희동2가 105,시설물관리,37.5642,127.0099
서울특별시 중구청,서울특별시 중구 퇴계로68길 (광희문2),서울특별시 중구 광희동2가 105,시설물관리,37.5642,127.0101
서울특별시 중구청,서울특별시 중구 퇴계로68길 (광희문 실내),서울특별시 중구 광희동2가 105,시설물관리,37.5643,127.0100
서울특별시 중구청,서울특별시 중구 퇴계로68길 (광희문 성벽1),서울특별시 중구 광희동2가 105,시설물관리,37.5644,127.0098
서울특별시 중구청,서울특별시 중구 퇴계로68길 (광희문 성벽2),서울특별시 중구 광희동2가 105,시설물관리,37.5633,127.0103
서울특별시 중구청,서울특별시 중구 퇴계로68길 (광희문 성벽3),서울특별시 중구 광희동2가 105,시설물관리,37.5638,127.0099
서울특별시 중구청,서울특별시 중구 퇴계로68길 (광희문 성벽4),서울특별시 중구 광희동2가 105,시설물관리,37.5639,127.0102
서울특별시 중구청,서울특별시 중구 퇴계로68길 (광희문 성벽5),서울특별시 중구 광희동2가 105,시설물관리,37.5633,127.0098
서울특별시 중구청,서울특별시 중구 퇴계로68길 (광희문 뒷편1),서울특별시 중구 광희동2가 105,시설물관리,37.5630,127.0102
서울특별시 중구청,서울특별시 중구 퇴계로68길 (광희문 뒷편2),서울특별시 중구 광희동2가 105,시설물관리,37.5630,127.0100
서울특별시 중구청,서울특별시 중구 동호로 385-1(성제묘),서울특별시 중구 방산동 4-96,시설물관리,37.5688,127.0018
서울특별시 중구청,서울특별시 중구 동호로 385-1(성제묘),서울특별시 중구 방산동 4-96,시설물관리,37.5688,127.0018
서울특별시 중구청,서울특별시 중구 장충단로 60(서울성곽 팔각정1),서울특별시 중구 장충동2가 산5-5,시설물관리,37.5499,127.0044
서울특별시 중구청,서울특별시 중구 장충단로 60(서울성곽 팔각정2),서울특별시 중구 장충동2가 산5-6,시설물관리,37.5537,127.0044
서울특별시 중구청,서울특별시 중구 장충단로 60(서울성곽 토끼굴),서울특별시 중구 장충동2가 산5-5,시설물관리,37.5514,127.0039
서울특별시 중구청,서울특별시 중구 세종대로 93(대한문 앞),서울특별시 중구 태평로2가 360-1,시설물관리,37.5648,126.9769
서울특별시 중구청,서울특별시 중구 필동로 1길 30,서울특별시 중구 장충동2가 192-5,시설물관리,37.5574,127.0013
서울특별시 중구청,서울특별시 중구 필동로 1길 30,서울특별시 중구 장충동2가 192-5,시설물관리,37.5575,127.0012
서울특별시 중구청,서울특별시 중구 필동로 1길 30,서울특별시 중구 장충동2가 192-5,시설물관리,37.5575,127.0011
서울특별시 중구청,서울특별시 중구 필동로 1길 30,서울특별시 중구 장충동2가 192-5,시설물관리,37.5574,127.0010
서울특별시 중구청,서울특별시 중구 필동로 1길 30,서울특별시 중구 장충동2가 192-5,시설물관리,37.5576,127.0010
서울특별시 중구청,서울특별시 중구 필동로 1길 30,서울특별시 중구 장충동2가 192-5,시설물관리,37.5573,127.0009
서울특별시 중구청,서울특별시 중구 필동로 1길 30,서울특별시 중구 장충동2가 192-5,시설물관리,37.5572,127.0013
서울특별시 중구청,서울특별시 중구 필동로 1길 30,서울특별시 중구 장충동2가 192-5,시설물관리,37.5575,127.0014
서울특별시 중구청,서울특별시 중구 동호로30길 2 (장충동2가 ),서울특별시 중구 장충동2가 186-140,시설물관리,37.5608,127.0032
서울특별시 중구청,서울특별시 중구 동호로30길 2 (장충동2가 ),서울특별시 중구 장충동2가 186-140,시설물관리,37.5608,127.0031
