관리기관명,소재지도로명주소,소재지지번주소,설치목적구분,WGS84위도,WGS84경도
서울특별시 중구청,서울특별시 중구 다산성곽길03,서울특별시 중구 다산성곽길03,생활방범,37.5512,127.0040
서울특별시 중구청,서울특별시 중구 다산성곽길04,서울특별시 중구 다산성곽길04,생활방범,37.5518,127.0039
서울특별시 중구청,서울특별시 중구 다산성곽길05,서울특별시 중구 다산성곽길05,생활방범,37.5519,127.0036
서울특별시 중구청,서울특별시 중구 다산성곽길06,서울특별시 중구 다산성곽길06,생활방범,37.5521,127.0032
서울특별시 중구청,서울특별시 중구 다산성곽길07,서울특별시 중구 다산성곽길07,생활방범,37.5525,127.0041
서울특별시 중구청,서울특별시 중구 다산성곽길08,서울특별시 중구 다산성곽길08,생활방범,37.5533,127.0044
서울특별시 중구청,서울특별시 중구 동호17길 256-15,서울특별시 중구 신당동 432-1628,생활방범,37.5564,126.9720
서울특별시 중구청,서울특별시 중구 청구로4길15-9,서울특별시 중구 신당동 287-17,생활방범,37.5605,127.0150
서울특별시 중구청,서울특별시 중구 퇴계로 88다길 38,서울특별시 중구 신당동 62-33,생활방범,37.5617,127.0204
서울특별시 중구청,서울특별시 중구 다산로42다길 59 옆,서울특별시 중구 신당동 281-23,생활방범,37.5618,127.0179
서울특별시 중구청,서울특별시 중구 청구로 51-20,서울특별시 중구 신당동 314-44,생활방범,37.5591,127.0164
서울특별시 중구청,서울특별시 중구 다산로 36가길 14-3,,생활방범,37.5609,127.0194
서울특별시 중구청,서울특별시 중구 다산로 36나길 20,서울특별시 중구 신당동 62-60,생활방범,37.5609,127.0201
서울특별시 중구청,서울특별시 중구 다산로 40길 17,서울특별시 중구 신당동 112-6,생활방범,37.5638,127.0171
서울특별시 중구청,서울특별시 중구 청구로17길 91,서울특별시 중구 신당동 377-142,생활방범,37.5573,127.0112
서울특별시 중구청,서울특별시 중구 동호로17나길 19,서울특별시 중구 신당동 432-2347,생활방범,37.5540,127.0059
서울특별시 중구청,서울특별시 중구 난계로 151,서울특별시 중구 신당동 160-5,생활방범,37.5650,127.0235
서울특별시 중구청,서울특별시 중구 다산로 40길 33-8,서울특별시 중구 신당동 122-8,생활방범,37.5638,127.0181
서울특별시 중구청,서울특별시 중구 남대문로4가,서울특별시 중구 남창동51-4,생활방범,37.5595,126.9759
서울특별시 중구청,서울특별시 중구 남대문로4가,서울특별시 중구 남창동51-4,생활방범,37.5595,126.9759
서울특별시 중구청,서울특별시 중구 세종대로 40,서울특별시 중구 남대문로4가 29,생활방범,37.5599,126.9749
서울특별시 중구청,서울특별시 중구 세종대로 40,서울특별시 중구 남대문로4가 29,생활방범,37.5603,126.9754
서울특별시 중구청,서울특별시 중구 정동길45-1,서울특별시 중구 정동 6-1,생활방범,37.5653,126.9736
서울특별시 중구청,서울특별시 중구 정동23-20,서울특별시 중구 정동 23-20,생활방범,37.5677,126.9696
서울특별시 중구청,서울특별시중구 세종대로 지하101,서울특별시 중구 정동5-8,생활방범,37.5655,126.9775
서울특별시 중구청,서울특별시 중구 중림로 7길 23-22,서울특별시중구중림동149-28,생활방범,37.5588,126.9683
서울특별시 중구청,서울특별시 중구 중림로5길 11,서울특별시 중구 중림동 156-5,생활방범,37.5593,126.9658
서울특별시 중구청,서울특별시 중구 만리재로35길46-8,서울특별시 중구 만리동1가 53-18,생활방범,37.5569,126.9680
서울특별시 중구청,서울특별시 중구 중림로4길6-1,서울특별시 중구 중림동 397-9,생활방범,37.5589,126.9643
서울특별시 중구청,서울특별시 중구 후암로 60길 17,서울특별시 중구 남대문로5가 542,생활방범,37.5546,126.9741
서울특별시 중구청,서울특별시 중구 퇴계로8길 70,서울특별시 중구 회현동1가 100-38,생활방범,37.5567,126.9802
서울특별시 중구청,서울특별시 중구 퇴계로8길 101,서울특별시 중구 회현동 147-25,생활방범,37.5553,126.9809
서울특별시 중구청,서울특별시 중구 소공로3길 34,서울특별시 중구 회현동1가 142-16,생활방범,37.5567,126.9825
서울특별시 중구청,서울특별시 중구 퇴계로12길 79,서울특별시 중구 회현동1가 147-16,생활방범,37.5560,126.9819
서울특별시 중구청,서울특별시 중구 퇴계로12길 41,서울특별시 중구 회현동1가 55-3,생활방범,37.5578,126.9814
서울특별시 중구청,서울특별시 중구 퇴계로8길 65-8,서울특별시 중구 회현동1가 100-171,생활방범,37.5568,126.9806
서울특별시 중구청,서울특별시 중구 퇴계로8길 49-17,서울특별시중구회현동1가100-197,생활방범,37.5571,126.9808
서울특별시 중구청,서울특별시 중구 퇴계로12길 62-22,서울특별시중구회현동1가105-1,생활방범,37.5569,126.9809
서울특별시 중구청,서울특별시중구남대문로5가9-2,서울특별시 중구 세종대로 지하 2,생활방범,37.5574,126.9718
서울특별시 중구청,서울특별시중구남대문로5가9-2,서울특별시 중구 세종대로 지하 2,생활방범,37.5575,126.9720
서울특별시 중구청,서울특별시 중구 남대문로 39,서울특별시 중구 남대문로3가 110,생활방범,37.5617,126.9805
서울특별시 중구청,서울특별시 중구 남대문로 39,서울특별시 중구 남대문로3가 110,생활방범,37.5613,126.9807
서울특별시 중구청,서울특별시 중구 퇴계로6길 24,서울특별시 중구 남창동 191-1,생활방범,37.5573,126.9787
서울특별시 중구청,서울특별시 중구 후암로 58길 13,서울특별시 중구 남대문로5가 622,생활방범,37.5543,126.9746
서울특별시 중구청,서울특별시 중구 후암로 60길 23,서울특별시 중구 남대문로5가 548,생활방범,37.5549,126.9747
서울특별시 중구청,서울특별시 중구 소공로 30,서울특별시 중구 회현동2가 33,생활방범,37.5583,126.9828
서울특별시 중구청,서울특별시 중구 소공로 30,서울특별시 중구 회현동2가 33,생활방범,37.5583,126.9831
서울특별시 중구청,서울특별시 중구 소공로 30,서울특별시 중구 회현동2가 33,생활방범,37.5582,126.9828
서울특별시 중구청,서울특별시 중구 퇴계로22길 17,서울특별시 중구 남산동2가 2,생활방범,37.5563,126.9640
서울특별시 중구청,서울특별시 중구 삼일대로 298 (충무로2가),서울특별시 중구 충무로2가 53-8,생활방범,37.5612,126.9894
서울특별시 중구청,서울특별시 중구 충무로 13 (충무로3가),서울특별시 중구 충무로3가 50-2,생활방범,37.5622,126.9923
서울특별시 중구청,서울특별시 중구 퇴계로 212 (필동2가),서울특별시 중구 필동2가 19-1,생활방범,37.5613,126.9954
서울특별시 중구청,서울특별시 중구 퇴계로36나길 32 (필동2가),서울특별시 중구 필동2가 84-32,생활방범,37.5566,126.9935
서울특별시 중구청,서울특별시 중구 필동로 42 (필동2가),서울특별시 중구 필동2가 112-1,생활방범,37.5578,126.9956
서울특별시 중구청,서울특별시 중구 필동로6길 10 (필동2가),서울특별시 중구 필동2가 134-5,생활방범,37.5550,126.9956
서울특별시 중구청,서울특별시 중구 서애로 12-1 (필동3가),서울특별시 중구 필동3가 17-1,생활방범,37.5612,126.9980
서울특별시 중구청,서울특별시 중구 퇴계로90길 59-8,서울특별시 중구 신당동 165-61,생활방범,37.5626,127.0221
서울특별시 중구청,서울특별시 중구 을지로 27길 40,서울특별시 중구 주교동 67,생활방범,37.5687,126.9990
서울특별시 중구청,서울특별시 중구 창경궁로 5길 6,서울특별시 중구 산림동 16,생활방범,37.5672,126.9978
서울특별시 중구청,서울특별시 중구 퇴계로27길 35,서울특별시 중구 초동 53-2,생활방범,37.5634,126.9918
서울특별시 중구청,서울특별시 중구 을지로17길 12,서울특별시 중구 산림동 289,생활방범,37.5671,126.9946
서울특별시 중구청,서울특별시 중구 충무로9길 37-1,서울특별시 중구 을지로3가 5-16,생활방범,37.5668,126.9904
서울특별시 중구청,서울특별시 중구 창경궁로5나길 3,서울특별시 중구 산림동 47-1,생활방범,37.5673,126.9969
서울특별시 중구청,서울특별시 중구 충무로11길 6,서울특별시 중구 입정동 233-2,생활방범,37.5674,126.9921
서울특별시 중구청,서울특별시 중구 을지로30길 52,서울특별시 중구 오장동 11-2,생활방범,37.5648,126.9991
서울특별시 중구청,서울특별시 중구 수표로12길 18,서울특별시 중구 저동2가 46-1,생활방범,37.5641,126.9912
서울특별시 중구청,서울특별시 중구 을지로14길 31,서울특별시 중구 초동 19-7,생활방범,37.5647,126.9922
서울특별시 중구청,서울특별시 중구 창경궁로5가길 23,서울특별시 중구 산림동 69-2,생활방범,37.5680,126.9972
서울특별시 중구청,서울특별시 중구 마른내로4길25-10,서울특별시 중구 충무로4가 13-12,생활방범,37.5630,126.9940
서울특별시 중구청,서울특별시 중구 동호로37길 33-12,서울특별시 중구 주교동 43-18,생활방범,37.5687,126.9998
서울특별시 중구청,서울특별시 중구 을지로38길 20,서울특별시 중구 을지로5가 133-1,생활방범,37.5660,127.0036
서울특별시 중구청,서울특별시 중구 을지로38길20,서울특별시 중구 을지로 5가 133-1,생활방범,37.5656,127.0036
서울특별시 중구청,서울특별시 중구 동호로356-13,서울특별시 중구 을지로5가 81-1,생활방범,37.5522,127.0069
서울특별시 중구청,서울특별시 중구 을지로28길 16,서울특별시 중구 을지로4가 178-1,생활방범,37.5660,126.9990
서울특별시 중구청,서울특별시 중구 동호로25길 37-5,서울특별시 중구 장충동2가 193-148,생활방범,37.5592,127.0011
서울특별시 중구청,서울특별시 중구 동호로 25길 37-46,서울특별시 중구 장충동2가 193-146,생활방범,37.5593,127.0012
서울특별시 중구청,서울특별시 중구 장충단로8나길 13,서울특별시 중구 장충동1가 38-7,생활방범,37.5629,127.0087
서울특별시 중구청,서울특별시 중구 장충단로8나길 11-26,서울특별시 중구 광희동2가 217-5,생활방범,37.5631,127.0088
서울특별시 중구청,서울특별시 중구 동호로25가길 13,서울특별시 중구 장충동2가 193-88,생활방범,37.5585,127.0022
서울특별시 중구청,서울특별시 중구 장충단로7가길 10,서울특별시 중구 장충동2가 104-1,생활방범,37.5620,127.0054
서울특별시 중구청,서울특별시 중구 퇴계로56가길 8,서울특별시 중구 장충동2가 112-30,생활방범,37.5618,127.0052
서울특별시 중구청,서울특별시 중구 퇴계로56길 58-8,서울특별시 중구 장충동2가 47-8,생활방범,37.5614,127.0051
서울특별시 중구청,서울특별시 중구 장충단로 88,서울특별시 중구 장충동2가 208-1,생활방범,37.5535,127.0041
서울특별시 중구청,서울특별시 중구 장충단로7길 21-7,서울특별시 중구 장충동2가 112-3,생활방범,37.5621,127.0051
서울특별시 중구청,서울특별시 중구 장충단로 8길 51-3,서울특별시 중구 장충동1가 38-51,생활방범,37.5624,127.0094
서울특별시 중구청,서울특별시 중구 동호로 313-22,서울특별시 중구 장충동2가 173-5,생활방범,37.5626,127.0016
서울특별시 중구청,서울특별시 중구 장충단로6길54,서울특별시 중구 장충동1가 50-3,생활방범,37.5604,127.0091
서울특별시 중구청,서울특별시 중구 장충단로6길38,서울특별시 중구 장충동1가 48-10,생활방범,37.5608,127.0083
서울특별시 중구청,서울특별시 중구 장충단로6가길 26,서울특별시 중구 장충단로6가길 26,생활방범,37.5610,127.0083
서울특별시 중구청,서울특별시 중구 다산로36가길 32 (신당동),서울특별시 중구 동화동 62-61,쓰레기단속,37.5614,127.0203
서울특별시 중구청,서울특별시 중구 다산로36나길 14 (신당동),서울특별시 중구 동화동 55-29,쓰레기단속,37.5606,127.0197
서울특별시 중구청,서울특별시 중구 퇴계로83길 30-11 (황학동),서울특별시 중구 황학동 340,쓰레기단속,37.5671,127.0190
서울특별시 중구청,서울특별시 중구 퇴계로 431 (황학동),서울특별시 중구 황학동 729,쓰레기단속,37.5658,127.0193
서울특별시 중구청,서울특별시 중구 마장로 90 (황학동),서울특별시 중구 황학동 507,쓰레기단속,37.5683,127.0195
서울특별시 중구청,서울특별시 중구 서애로 15-10 (필동3가),서울특별시 중구 필동3가 20-17,생활방범,37.5606,126.9982
서울특별시 중구청,서울특별시 중구 서애로5길 26 (필동3가),서울특별시 중구 필동3가 28-25,생활방범,37.5591,126.9973
서울특별시 중구청,서울특별시 중구 필동로 55,서울특별시 중구 필동3가 62-12,생활방범,37.5565,126.9957
서울특별시 중구청,서울특별시 중구 필동로1길 18 (필동3가),서울특별시 중구 필동3가 39-15,생활방범,37.5585,126.9969
서울특별시 중구청,서울특별시 중구 서애로 26 (필동3가),서울특별시 중구 필동3가 1-5,생활방범,37.5602,126.9969
서울특별시 중구청,서울특별시 중구 필동로8길 50 (예장동),서울특별시 중구 예장동 1-149,생활방범,37.5559,126.9937
서울특별시 중구청,서울특별시 중구 소파로4길 32 (예장동),서울특별시 중구 예장동 6-47,생활방범,37.5586,126.9885
서울특별시 중구청,서울특별시 중구 삼일대로2길 70 (주자동),서울특별시 중구 주자동 49-16,생활방범,37.5602,126.9902
서울특별시 중구청,서울특별시 중구 필동로 96 (장충동2가),서울특별시 중구 장충동2가 192-45,생활방범,37.5534,126.9971
서울특별시 중구청,서울특별시 중구 퇴계로27길 12-3 (필동1가),서울특별시 중구 필동1가 3-17,생활방범,37.5617,126.9916
서울특별시 중구청,서울특별시 중구 퇴계로 210-19 (필동2가),서울특별시 중구 필동2가 18-5,생활방범,37.5606,126.9954
서울특별시 중구청,서울특별시 중구 서애로3길19,서울특별시 중구 필동3가25-1,생활방범,37.5597,126.9975
서울특별시 중구청,서울특별시 중구 서애로3길40,서울특별시 중구 장충동2가192-112,생활방범,37.5590,126.9983
서울특별시 중구청,서울특별시 중구 퇴계로44길17,서울특별시 중구 필동3가10-1,생활방범,37.5611,126.9973
서울특별시 중구청,서울특별시 중구 을지로38길 32 (을지로5가),서울특별시 중구 을지로5가 148-2,생활방범,37.5653,127.0032
서울특별시 중구청,서울특별시 중구 장충단로13길 20 (을지로6가),서울특별시 중구 을지로6가 17-2,생활방범,37.5679,127.0077
서울특별시 중구청,서울특별시 중구 장충단로 275 (을지로6가),서울특별시 중구 을지로6가 18-12,생활방범,37.5689,127.0094
서울특별시 중구청,서울특별시 중구 장충단로 263 (을지로6가),서울특별시 중구 을지로6가 18-17,생활방범,37.5678,127.0087
서울특별시 중구청,서울특별시 중구 장충단로 253 (을지로6가),서울특별시 중구 을지로6가 18-35,생활방범,37.5672,127.0083
서울특별시 중구청,서울특별시 중구 남대문로1길 42 (북창동),서울특별시 중구 북창동 18-9,생활방범,37.5629,126.9773
서울특별시 중구청,서울특별시 중구 다동길 27 (다동),서울특별시 중구 다동 53-8,생활방범,37.5678,126.9809
서울특별시 중구청,서울특별시 중구 무교로 6 (을지로1가),서울특별시 중구 을지로1가 16,생활방범,37.5662,126.9793
서울특별시 중구청,서울특별시 중구 세종대로 136 (무교동),서울특별시 중구 태평로1가 84,생활방범,37.5690,126.9774
서울특별시 중구청,서울특별시 중구 남대문로 73 (소공동),서울특별시 중구 소공동 7,생활방범,37.5638,126.9819
서울특별시 중구청,서울특별시 중구 남대문로 39 (남대문로3가),서울특별시 중구 남대문로3가 110,생활방범,37.5614,126.9791
서울특별시 중구청,서울특별시 중구 남대문로9길 6 (다동),서울특별시 중구 다동 155,생활방범,37.5673,126.9805
서울특별시 중구청,서울특별시 중구 남대문로25-13,서울특별시 중구 북창동 110-2,생활방범,37.5619,126.9783
서울특별시 중구청,서울특별시 중구 퇴계로 24 (남대문로5가),서울특별시 중구 남대문로5가 267-4,생활방범,37.5571,126.9758
서울특별시 중구청,서울특별시 중구 세종대로2길 7 (남대문로5가),서울특별시 중구 남대문로5가 12-16,생활방범,37.5576,126.9740
서울특별시 중구청,서울특별시 중구 청파로 426 (봉래동2가),서울특별시 중구 봉래동2가 122,생활방범,37.5557,126.9720
서울특별시 중구청,서울특별시 중구 통일로 21 (봉래동2가),서울특별시 중구 봉래동2가 123번지,생활방범,37.5575,126.9715
서울특별시 중구청,서울특별시 중구 세종대로 30 (남대문로5가),서울특별시 중구 남대문로5가 21-1,생활방범,37.5590,126.9753
서울특별시 중구청,서울특별시 중구 칠패로 26 (순화동),서울특별시 중구 순화동 207-25,생활방범,37.5595,126.9717
서울특별시 중구청,서울특별시 중구 세종대로 12 (남대문로5가),서울특별시 중구 남대문로5가 12-8,생활방범,37.5578,126.9735
서울특별시 중구청,서울특별시 중구 소월로2길 30,서울특별시 중구 남대문로5가 827,생활방범,37.5542,126.9765
서울특별시 중구청,서울특별시 중구 세종대로5길 39 (봉래동1가),서울특별시 중구 봉래동1가 126-1,생활방범,37.5586,126.9727
서울특별시 중구청,서울특별시 중구 한강대로 416 서울역지하보도,서울특별시중구봉래동2가84-11,생활방범,37.5562,126.9733
서울특별시 중구청,서울특별시 중구 중림로4길 8 (중림동),서울특별시 중구 중림동 397-9,쓰레기단속,37.5587,126.9642
서울특별시 중구청,서울특별시 중구 서소문로2길 25 (중림동),서울특별시 중구 중림동 395-10,쓰레기단속,37.5580,126.9632
서울특별시 중구청,서울특별시 중구 서소문로6길 16,서울특별시 중구 중림동 155-1,쓰레기단속,37.5594,126.9661
서울특별시 중구청,서울특별시 중구 손기정로1길 50 (중림동),서울특별시 중구 중림동 400-15,쓰레기단속,37.5590,126.9626
서울특별시 중구청,서울특별시 중구 다산로8길 11,서울특별시 중구 신당동 368-74,쓰레기단속,37.5529,127.0102
서울특별시 중구청,서울특별시 중구 청구로1길 82 (신당동),서울특별시 중구 청구동 333-504,쓰레기단속,37.5563,127.0153
서울특별시 중구청,"서울특별시 중구 난계로17길 30 (황학동, 엠피에스산업)",서울특별시 중구 황학동 1540,쓰레기단속,37.5695,127.0217
서울특별시 중구청,서울특별시 중구 을지로7가 54,서울특별시 중구 을지로 282-6,쓰레기단속,37.5653,127.0093
서울특별시 중구청,서울특별시 중구 퇴계로56길 10-6,서울특별시 중구 쌍림동 225,쓰레기단속,37.5632,127.0054
서울특별시 중구청,서울특별시 중구 중림로7길 10 (중림동),서울특별시 중구 중림동 149-57,어린이보호,37.5584,126.9674
서울특별시 중구청,서울특별시 중구 퇴계로6길 36 (남창동),서울특별시 중구 남창동 202,어린이보호,37.5568,126.9791
서울특별시 중구청,서울특별시 중구 소파로 141,서울특별시중구남산동3가30-7,어린이보호,37.5598,126.9875
서울특별시 중구청,서울특별시 중구 서소문로 11길 19,서울특별시 중구 서소문동 37,어린이보호,37.5638,126.9730
서울특별시 중구청,서울특별시 중구 만리재로 33길22,서울특별시 중구 만리동1가 62-15,어린이보호,37.5556,126.9673
서울특별시 중구청,서울특별시 중구 퇴계로76길 68,서울특별시 중구 신당동 304-697,어린이보호,37.5623,127.0143
서울특별시 중구청,서울특별시 중구 다산로 168 (신당동),서울특별시 중구 청구동 333-165,어린이보호,37.5586,127.0132
서울특별시 중구청,서울특별시 중구 동호로7길 47-7 (신당동),서울특별시 중구 약수동 372-450,어린이보호,37.5515,127.0112
서울특별시 중구청,"서울특별시 중구 다산로 32 (신당동, 남산타운아파트7동 뒤편)",서울특별시 중구 약수동 산37-224,어린이보호,37.5464,127.0087
서울특별시 중구청,서울특별시 중구 다산로 32 (신당동),서울특별시 중구 약수동 844-1,어린이보호,37.5496,127.0122
서울특별시 중구청,서울특별시 중구 동호로10길 27 (신당동),서울특별시 중구 청구동 347-298,어린이보호,37.5550,127.0120
서울특별시 중구청,서울특별시 중구 다산로21길11,서울특별시 중구 신당동379-10,어린이보호,37.5579,127.0116
서울특별시 중구청,서울특별시 중구 퇴계로86가길 36 (신당동),서울특별시 중구 동화동 62-45,어린이보호,37.5617,127.0193
서울특별시 중구청,서울특별시 중구 퇴계로88다길 5 (신당동),서울특별시 중구 신당5동 67-137,어린이보호,37.5630,127.0199
서울특별시 중구청,서울특별시 중구 퇴계로50길13,서울특별시 중구 장충동2가173-7,어린이보호,37.5622,127.0012
서울특별시 중구청,서울특별시 중구 동호로 10길 30,서울특별시 중구 신당동 842,어린이보호,37.5546,127.0144
서울특별시 중구청,서울특별시 중구 동호로5길 193,서울특별시중구신당동844-10,어린이보호,37.5480,127.0100
서울특별시 중구청,서울특별시 중구 다산로36길 79,서울특별시중구신당동44-27,어린이보호,37.5606,127.0187
서울특별시 중구청,서울특별시 중구 다산로 24길 81,서울특별시 중구 신당동 333-177,어린이보호,37.5573,127.0166
서울특별시 중구청,서울특별시 중구 동호로27길 21,서울특별시 중구 묵정동 21-4,어린이보호,37.5602,127.0019
서울특별시 중구청,서울특별시 중구 퇴계로 36가길 38,서울특별시 중구 필동2가 104-1,어린이보호,37.5586,126.9954
서울특별시 중구청,서울특별시 중구 다산로 48길 33,서울특별시 중구 황학동 755,어린이보호,37.5673,127.0183
서울특별시 중구청,서울특별시 중구 퇴계로34길 28,서울특별시 중구 필동2가 84-1,재난재해,37.5584,126.9940
서울특별시 중구청,서울특별시 중구 필동로6길 40,서울특별시 중구 필동2가 134-28,재난재해,37.5539,126.9949
서울특별시 중구청,서울특별시 중구 장충단로 101,서울특별시 중구 장충동2가 산7-21,재난재해,37.5554,127.0016
서울특별시 중구청,서울특별시 중구 장충단로 59 옆,서울특별시 중구 장충동2가 산14-21,재난재해,37.5512,126.9966
서울특별시 중구청,서울특별시 중구 소파로2길 10,서울특별시 중구 예장동 8-3,재난재해,37.5571,126.9875
서울특별시 중구청,서울특별시 중구 필동로 32,서울특별시 중구 필동2가 98-1,차량방범,37.5589,126.9961
서울특별시 중구청,서울특별시 중구 을지로 39길 앞,서울특별시 중구 을지로6가 18-4,차량방범,37.5677,127.0050
서울특별시 중구청,서울특별시 중구 한강대로 416 서울역지하보도,서울특별시 중구 봉래동2가 84-11,생활방범,37.5562,126.9733
서울특별시 중구청,서울특별시 중구 한강대로 416 서울역지하보도,서울특별시 중구 봉래동2가 84-11,생활방범,37.5562,126.9733
서울특별시 중구청,서울특별시 중구 한강대로 416 서울역지하보도,서울특별시중구봉래동2가84-11,생활방범,37.5562,126.9733
서울특별시 중구청,서울특별시 중구 한강대로 416 서울역지하보도,서울특별시 중구 봉래동2가 84-11,생활방범,37.5562,126.9733
서울특별시 중구청,서울특별시 중구 명동8길 27 (명동2가),서울특별시 중구 명동2가 31-1,생활방범,37.5627,126.9854
서울특별시 중구청,서울특별시 중구 명동10길 52 (충무로2가),서울특별시 중구 충무로2가 65-4,생활방범,37.5616,126.9857
서울특별시 중구청,서울특별시 중구 퇴계로 115 (충무로1가),서울특별시 중구 충무로1가 64,생활방범,37.5609,126.9851
서울특별시 중구청,서울특별시 중구 명동길 20 (명동2가),서울특별시 중구 명동2가 55-1,생활방범,37.5637,126.9835
서울특별시 중구청,서울특별시 중구 퇴계로20나길 15 (남산동2가),서울특별시 중구 남산동2가 27-2,생활방범,37.5585,126.9854
서울특별시 중구청,서울특별시 중구 명동8나길 21 (충무로1가),서울특별시 중구 충무로1가 24-11,생활방범,37.5614,126.9841
서울특별시 중구청,서울특별시 중구 명동9길 29 (을지로2가),서울특별시 중구 을지로2가 195,생활방범,37.5650,126.9844
서울특별시 중구청,서울특별시 중구 명동길 74 (명동2가),서울특별시 중구 명동2가 1-1,생활방범,37.5641,126.9863
서울특별시 중구청,서울특별시 중구 명동길 93 (저동1가),서울특별시 중구 저동1가 43-3,생활방범,37.5648,126.9874
서울특별시 중구청,서울특별시 중구 칠패로 5,서울특별시 중구 의주로2가 16-4,생활방범,37.5600,126.9693
서울특별시 중구청,서울특별시 중구 칠패로 5,서울특별시 중구 의주로2가 16-4,생활방범,37.5599,126.9703
서울특별시 중구청,서울특별시 중구 칠패로 5,서울특별시 중구 의주로2가 16-4,생활방범,37.5602,126.9703
서울특별시 중구청,서울특별시 중구 칠패로 5,서울특별시 중구 의주로2가 16-4,생활방범,37.5604,126.9699
서울특별시 중구청,서울특별시 중구 칠패로 5,서울특별시 중구 의주로2가 16-4,생활방범,37.5607,126.9697
서울특별시 중구청,서울특별시 중구 칠패로 5,서울특별시 중구 의주로2가 16-4,생활방범,37.5609,126.9696
서울특별시 중구청,서울특별시 중구 세종대로 69-14,서울특별시 중구 서소문동 116,생활방범,37.5628,126.9755
서울특별시 중구청,서울특별시 중구 난계로 6길 8,서울특별시 중구 신당5동 산12-75,생활방범,37.5630,127.0242
서울특별시 중구청,서울특별시 중구 난계로 6길 8,서울특별시 중구 신당5동 산12-75,생활방범,37.5627,127.0248
서울특별시 중구청,서울특별시 중구 장교동 1,서울특별시 중구 삼일대로 363,생활방범,37.5679,126.9867
서울특별시 중구청,서울특별시 중구 손기정로 101 (만리동2가),서울특별시 중구 만리동1가 57-7,생활방범,37.5557,126.9636
서울특별시 중구청,서울특별시 중구 손기정로 101 (만리동2가),서울특별시 중구 만리동1가 57-7,생활방범,37.5557,126.9643
서울특별시 중구청,서울특별시 중구 손기정로 101 (만리동2가),서울특별시 중구 만리동1가 57-7,생활방범,37.5552,126.9640
서울특별시 중구청,서울특별시 중구 손기정로 101 (만리동2가),서울특별시 중구 만리동1가 57-7,생활방범,37.5553,126.9645
서울특별시 중구청,서울특별시 중구 손기정로 101 (만리동2가),서울특별시 중구 만리동1가 57-7,생활방범,37.5556,126.9650
서울특별시 중구청,서울특별시 중구 손기정로 101 (만리동2가),서울특별시 중구 만리동1가 57-7,생활방범,37.5559,126.9651
서울특별시 중구청,서울특별시 중구 손기정로 101 (만리동2가),서울특별시 중구 만리동1가 57-7,생활방범,37.5562,126.9656
서울특별시 중구청,서울특별시 중구 손기정로 101 (만리동2가),서울특별시 중구 만리동1가 57-7,생활방범,37.5559,126.9660
서울특별시 중구청,서울특별시 중구 손기정로 101 (만리동2가),서울특별시 중구 만리동1가 57-7,생활방범,37.5568,126.9661
서울특별시 중구청,서울특별시 중구 다산로42나길 12 앞,서울특별시 중구 다산동 122-10,생활방범,37.5639,127.0189
서울특별시 중구청,서울특별시 중구 다산로42나길 12 앞,서울특별시 중구 다산동 122-10,생활방범,37.5639,127.0189
서울특별시 중구청,서울특별시 중구 을지로227,서울특별시 중구 을지로5가40-3,생활방범,37.5520,127.0045
서울특별시 중구청,서울특별시 중구 을지로227,서울특별시 중구 을지로5가40-3,생활방범,37.5520,127.0045
서울특별시 중구청,서울특별시 중구 을지로227,서울특별시 중구 을지로5가40-3,생활방범,37.5520,127.0045
서울특별시 중구청,서울특별시 중구 청구로 112,서울특별시 중구 신당동 390-56,차량방범,37.5617,127.0106
서울특별시 중구청,서울특별시 중구 다산로 64 앞,서울특별시 중구 약수동 366-104,차량방범,37.5501,127.0076
