개방자치단체코드,관리번호,영업상태명,소재지면적,소재지우편번호,지번주소,도로명주소,도로명우편번호,사업장명,좌표정보(X),좌표정보(Y)
3010000,3010000-103-1976-02299,폐업,256.18,100864,서울특별시 중구 태평로2가 23-0번지 ,,,갤러리바,197979.0212,451376.7834
3010000,3010000-103-1976-02314,폐업,113.88,100070,서울특별시 중구 소공동 87-1번지 ,,,나인스게이트칵텔바,198172.1511,451350.9692
3010000,3010000-103-1979-02001,폐업,38.6,100880,서울특별시 중구 흥인동 112-34번지 ,,,목마,,
3010000,3010000-103-1980-02315,폐업,20.62,100021,서울특별시 중구 명동1가 6-0번지 ,,,로얄호텔 양주점빠,,
3010000,3010000-103-1987-02266,폐업,56.38,100282,서울특별시 중구 인현동2가 73-1번지 ,,,연가단란주점,199550.5063,451392.2197
3010000,3010000-103-1993-02335,폐업,82.84,100819,서울특별시 중구 신당동 110-7번지 ,,,명승지,201493.8175,451443.4825
3010000,3010000-103-1993-02336,영업/정상,43.38,100195,서울특별시 중구 을지로5가 274-1번지 274-20 ,서울특별시 중구 동호로35길 5 (을지로5가,274-20),4547,200110.3353,451549.0544
3010000,3010000-103-1993-02337,폐업,35.66,100080,서울특별시 중구 북창동 123-0번지 ,,,걸어서하늘까지,197952.6918,451017.5055
3010000,3010000-103-1993-02338,폐업,124.94,100861,서울특별시 중구 충무로2가 49-6번지 ,,,바나실,199062.6894,451135.4237
3010000,3010000-103-1993-02339,폐업,52.51,100858,서울특별시 중구 중림동 69-8번지 ,,,한마당,197192.8104,450712.2255
3010000,3010000-103-1993-02340,폐업,67.2,100834,서울특별시 중구 신당동 421-5번지 ,,,아마죤,200795.4462,450465.952
3010000,3010000-103-1993-02341,폐업,118.8,100834,서울특별시 중구 신당동 421-4번지 ,,,자유인,200787.9812,450482.3071
3010000,3010000-103-1993-02342,폐업,64.73,100819,서울특별시 중구 신당동 141-2번지 ,,,송림,201706.1892,451418.1363
3010000,3010000-103-1993-02343,폐업,86.3,100846,서울특별시 중구 을지로3가 296-11번지 ,,,크로바,199247.5208,451490.6847
3010000,3010000-103-1993-02344,폐업,62.64,100330,서울특별시 중구 주교동 176-2번지 ,,,파레스,199784.7371,451743.1731
3010000,3010000-103-1993-02345,폐업,53.2,100031,서울특별시 중구 저동1가 48-0번지 ,,,모정,198786.5998,451426.8116
3010000,3010000-103-1993-02346,폐업,62.94,100864,서울특별시 중구 태평로2가 68-8번지 ,,,홍콩,197905.6592,451216.395
3010000,3010000-103-1993-02347,폐업,67.52,100800,서울특별시 중구 남대문로5가 17-11번지 ,,,로즈,197670.3053,450685.6518
3010000,3010000-103-1993-02348,폐업,75.39,100870,서울특별시 중구 황학동 1433-0번지 ,,,벌떼,201890.1894,451796.0956
3010000,3010000-103-1993-02349,폐업,58.84,100847,서울특별시 중구 을지로3가 280-1번지 ,,,홍콩단란주점,199366.7776,451545.4944
3010000,3010000-103-1993-02352,폐업,149.78,100420,서울특별시 중구 무학동 54 지하1층,서울특별시 중구 퇴계로74길 21-5 (무학동,지하1층),4611,단란주점,201251.027
3010000,3010000-103-1993-02353,폐업,57.15,100230,서울특별시 중구 수표동 11-3번지 ,,,한마당,199111.2743,451713.7062
3010000,3010000-103-1993-02354,영업/정상,109.28,100819,서울특별시 중구 신당동 131-11 ,서울특별시 중구 다산로44길 48 (신당동),4577,55번지,201659.354,451410.9938
3010000,3010000-103-1993-02355,폐업,90.2,100894,서울특별시 중구 신당동 430-6번지 ,,,은좌,200728.9019,450458.8276
3010000,3010000-103-1993-02357,영업/정상,107.52,100861,서울특별시 중구 충무로2가 65-13번지 ,서울특별시 중구 퇴계로 123 (충무로2가),4536,뮤직인터뷰,198650.9613,450980.8639
3010000,3010000-103-1993-02359,폐업,90.35,100860,서울특별시 중구 충무로2가 12-5번지 ,,,명동타운,198898.282,451082.8393
3010000,3010000-103-1993-02360,폐업,65.9,100834,서울특별시 중구 신당동 381-6번지 ,,,길손,200877.4703,450410.0293
3010000,3010000-103-1993-02361,폐업,70.99,100450,서울특별시 중구 신당동 38-0번지 ,,,동화,201680.6575,450847.4165
3010000,3010000-103-1993-02362,폐업,85.11,100013,서울특별시 중구 충무로3가 57-8번지 ,,,황궁,199189.7862,451121.3423
3010000,3010000-103-1993-02363,영업/정상,122.05,100-819,서울특별시 중구 신당동 120-16,서울특별시 중구 다산로44길 19 (신당동),4577,또또클럽,201523.098,451422.9355
3010000,3010000-103-1993-02364,폐업,107.98,100841,서울특별시 중구 신당동 369-9번지 ,,,노래나라,200835.4762,450258.1392
3010000,3010000-103-1993-02365,폐업,54,100819,서울특별시 중구 신당동 120-26번지 ,,,나이트,201586.2817,451430.9706
3010000,3010000-103-1993-02366,폐업,143.75,100042,서울특별시 중구 남산동2가 1-2번지 ,,,킹명동,198696.041,450925.0014
3010000,3010000-103-1993-02367,폐업,25.79,100848,서울특별시 중구 을지로4가 108번지 ,,,석하,199814.0359,451665.4088
3010000,3010000-103-1993-02368,폐업,91.62,100819,서울특별시 중구 신당동 130-18번지 ,,,유달산,201610.5554,451431.4687
3010000,3010000-103-1993-02369,폐업,81.38,100300,서울특별시 중구 초동 41-1 지하1층 ,서울특별시 중구 마른내로2길 3 (초동, 지하1층),4555,단란주점,199275.3413
3010000,3010000-103-1993-02370,폐업,57.06,100863,서울특별시 중구 충무로4가 24-3번지 ,,,축제,199481.3761,451138.5287
3010000,3010000-103-1993-02371,폐업,45.46,100310,서울특별시 중구 오장동 69-29번지 ,,,쿵다리단란주점,199942.4477,451369.8852
3010000,3010000-103-1993-02372,폐업,52.9,100013,서울특별시 중구 충무로3가 30-19번지 ,,,환희,199301.7995,451171.4689
3010000,3010000-103-1993-02373,폐업,48.85,100080,서울특별시 중구 북창동 134-3번지 ,,,뉴월드,,
3010000,3010000-103-1993-02374,폐업,37.21,100013,서울특별시 중구 충무로3가 25-3번지 ,,,진원,199196.6888,451192.898
3010000,3010000-103-1993-02375,폐업,26.32,100015,서울특별시 중구 충무로5가 20-33번지 ,,,심청,199984.6919,451182.9504
3010000,3010000-103-1993-02376,영업/정상,114.06,100855,서울특별시 중구 장충동2가 186-38번지 ,서울특별시 중구 동호로 288 (장충동2가),4617,일년후(1년후),200206.1757,450882.1867
3010000,3010000-103-1993-02377,폐업,64.61,100032,서울특별시 중구 저동2가 80-5번지 ,,,미녀와야수,199017.6547,451486.9589
3010000,3010000-103-1993-02378,폐업,38.89,100340,서울특별시 중구 산림동 207-1번지 ,,,정단란주점,199521.2008,451751.4241
3010000,3010000-103-1993-02379,영업/정상,86.24,100-819,서울특별시 중구 신당동 142-1 지하1층,서울특별시 중구 다산로44길 66, 지하1층 (신당동),4578,201753.8414,451415.4454
3010000,3010000-103-1993-02380,폐업,76.44,100845,서울특별시 중구 을지로2가 148-4번지 ,,,스위티,,
3010000,3010000-103-1993-02381,폐업,136.64,100855,서울특별시 중구 장충동2가 188-8번지 ,,,란,200360.0899,450863.3339
3010000,3010000-103-1993-02382,폐업,60.25,100011,서울특별시 중구 충무로1가 22-1번지 ,,,가시버시,198508.0945,451068.2984
3010000,3010000-103-1993-02383,폐업,108.89,100195,서울특별시 중구 을지로5가 270-8번지 ,,,사계절,199968.4829,451565.6344
3010000,3010000-103-1993-02384,폐업,41.32,100013,서울특별시 중구 충무로3가 59-10번지 ,,,쥬리아나,199127.5345,451102.6862
3010000,3010000-103-1993-02385,폐업,113.63,100862,서울특별시 중구 충무로4가 132-5번지 ,,,나이스호프,199471.2693,451041.0343
3010000,3010000-103-1993-02386,폐업,94.64,100819,서울특별시 중구 신당동 140-4번지 ,,,블랙로즈,201691.9031,451465.6573
3010000,3010000-103-1993-02387,폐업,90.88,100809,서울특별시 중구 명동2가 33-6번지 ,,,둘이네,198592.8275,451223.6829
3010000,3010000-103-1993-02388,폐업,78.85,100862,서울특별시 중구 충무로4가 133-2번지 ,,,가시버시,199462.0597,451080.135
3010000,3010000-103-1993-02389,영업/정상,142.66,100893,서울특별시 중구 신당동 370-29 ,서울특별시 중구 다산로 146 (신당동),4590,보이스노래짱,200983.447,450479.2989
3010000,3010000-103-1993-02390,폐업,24.9,100300,서울특별시 중구 초동 19-25번지 ,,,보헤미안,199278.0424,451390.724
3010000,3010000-103-1993-02391,영업/정상,116.75,100819,서울특별시 중구 신당동 110-10 ,서울특별시 중구 다산로44길 15 (신당동),4577,나그네,201501.4886,451419.1997
3010000,3010000-103-1993-02392,폐업,41.98,100340,서울특별시 중구 산림동 192-3번지 ,,,늘벗,199585.101,451787.8818
3010000,3010000-103-1993-02393,폐업,51.43,100013,서울특별시 중구 충무로3가 57-5번지 ,,,롯데,199235.3389,451113.1481
3010000,3010000-103-1993-02394,폐업,141.27,100861,서울특별시 중구 충무로2가 62-9번지 ,,,서울멜로리,198814.8844,451003.687
3010000,3010000-103-1993-02395,폐업,81.71,100080,서울특별시 중구 북창동 103-1번지 ,,,가로수,,
3010000,3010000-103-1993-02396,폐업,88,100080,서울특별시 중구 북창동 20-2번지 ,,,클레오파트라,197922.9157,451101.9005
3010000,3010000-103-1993-02397,폐업,101.72,100420,서울특별시 중구 무학동 32-1번지 ,,,탈렌트,201283.3565,451322.2912
3010000,3010000-103-1993-02398,폐업,66.79,100300,서울특별시 중구 초동 55-0번지 ,,,카네기,199236.8027,451256.5542
3010000,3010000-103-1993-02399,폐업,84.66,100814,서울특별시 중구 서소문동 89-0번지 ,,,섹스폰,197770.9203,451225.8832
3010000,3010000-103-1993-02400,폐업,92.25,100869,서울특별시 중구 황학동 685-0번지 ,,,팡팡가요주점,,
3010000,3010000-103-1993-02401,폐업,36.38,100869,서울특별시 중구 황학동 677-0번지 ,,,사랑방,,
3010000,3010000-103-1993-02402,폐업,78.14,100861,서울특별시 중구 충무로2가 61-2번지 ,,,준,198866.5881,451052.3163
3010000,3010000-103-1993-02403,폐업,67.67,100200,서울특별시 중구 삼각동 110-0번지 ,,,어우동,198486.077,451674.9755
3010000,3010000-103-1993-02404,폐업,58.32,100420,서울특별시 중구 무학동 12-1번지 ,서울특별시 중구 다산로39길 1 (무학동),4611,골드노래주점,201309.0723,451306.1954
3010000,3010000-103-1993-02405,폐업,97.83,100420,서울특별시 중구 무학동 33-0번지 ,,,마인주점,201273.5838,451300.0261
3010000,3010000-103-1993-02406,폐업,111.4,100420,서울특별시 중구 무학동 22-0번지 ,,,이반,201287.09,451234.9462
3010000,3010000-103-1993-02407,폐업,146.5,100411,서울특별시 중구 광희동1가 187-5번지 ,,,일번지,200510.2867,451400.5619
3010000,3010000-103-1993-02408,영업/정상,78.97,100300,서울특별시 중구 초동 19-4번지 ,서울특별시 중구 마른내로 41 (초동),4550,일번지,199267.1079,451366.7791
3010000,3010000-103-1993-02409,폐업,80.57,100080,서울특별시 중구 북창동 103-1번지 ,,,코리아나,,
3010000,3010000-103-1993-02410,폐업,132.92,100845,서울특별시 중구 을지로2가 163-5번지 ,,,짚시,198740.4931,451509.1147
3010000,3010000-103-1993-02411,폐업,35.13,100864,서울특별시 중구 태평로2가 69-13번지 ,,,베르샤체주점,197870.7608,451109.4662
3010000,3010000-103-1993-02413,폐업,135.29,100890,서울특별시 중구 신당동 304-483번지 ,,,만남,201084.0746,451091.6229
3010000,3010000-103-1993-02414,폐업,78.8,100411,서울특별시 중구 광희동1가 103-1번지 ,,,혜성,200439.1038,451395.6485
3010000,3010000-103-1993-02415,폐업,102.32,100803,서울특별시 중구 남대문로5가 580-0번지 ,,,초원,197676.7354,450271.3087
3010000,3010000-103-1993-02416,폐업,24,100420,서울특별시 중구 무학동 37-2번지 ,,,장군,201254.2217,451260.4341
3010000,3010000-103-1993-02417,폐업,64.56,100450,서울특별시 중구 신당동 100-2번지 ,,,캐빈,201388.3011,451434.3648
3010000,3010000-103-1993-02418,폐업,62.64,100080,서울특별시 중구 북창동 66-0번지 지하동 1층호,,,초심,197967.2181,451154.2831
3010000,3010000-103-1993-02419,폐업,60.49,100230,서울특별시 중구 수표동 56-3번지 ,서울특별시 중구 수표로 63-1 (수표동),4542,띠아모,199003.096,451625.9364
3010000,3010000-103-1993-02424,폐업,82.08,100080,서울특별시 중구 북창동 66-0번지 ,,,초심,197967.2181,451154.2831
3010000,3010000-103-1993-02425,폐업,51,100180,서울특별시 중구 다동 166-0번지 ,,,카사브랑카,198217.3092,451709.931
3010000,3010000-103-1993-02426,폐업,80.78,100870,서울특별시 중구 황학동 1128-0번지 ,,,낭낭,201965.8954,451801.4466
3010000,3010000-103-1993-02427,폐업,59.48,100013,서울특별시 중구 충무로3가 30-11번지 ,,,한울타리,199295.6682,451211.4141
3010000,3010000-103-1993-02428,영업/정상,61.17,100869,서울특별시 중구 황학동 641-0번지 ,서울특별시 중구 퇴계로87길 32 (황학동),4575,영미단란주점,201797.8723,451628.4699
3010000,3010000-103-1993-02429,폐업,78,100866,서울특별시 중구 필동1가 3-6번지 지하1층 ,,,윙크,199215.9809,451084.357
3010000,3010000-103-1993-02430,폐업,127.82,100094,서울특별시 중구 남대문로4가 17-1번지 ,,,갤러리,197927.0616,451051.9745
3010000,3010000-103-1993-02431,폐업,63.13,100802,서울특별시 중구 남대문로5가 176-0번지 ,,,엠파이어,197777.22,450637.2844
3010000,3010000-103-1993-02432,폐업,47.83,100800,서울특별시 중구 남대문로5가 63-8번지 ,,,초원의집,197491.8498,450601.8394
3010000,3010000-103-1993-02433,폐업,74.12,100800,서울특별시 중구 남대문로5가 63-20번지 ,,,우리,197519.4805,450619.071
3010000,3010000-103-1993-02434,폐업,76.55,100848,서울특별시 중구 을지로4가 156-1번지 ,,,짚시단란주점,199951.0865,451634.4188
3010000,3010000-103-1993-02435,폐업,55.14,100300,서울특별시 중구 초동 19-23번지 ,,,그린엑스,199274.1899,451395.126
3010000,3010000-103-1993-02436,폐업,29.99,100080,서울특별시 중구 북창동 14-5번지 ,,,자희,198019.342,451266.0823
3010000,3010000-103-1994-02236,폐업,53.95,100800,서울특별시 중구 남대문로5가 35-3번지 ,,,한울,197712.4117,450711.0577
3010000,3010000-103-1994-02237,폐업,52.7,100300,서울특별시 중구 초동 158-5번지 ,,,향원,199166.2324,451237.7377
3010000,3010000-103-1994-02238,폐업,66.33,100871,서울특별시 중구 황학동 2487-0번지 ,,,대명영상가요,201962.7654,451473.158
3010000,3010000-103-1994-02248,폐업,46.24,100080,서울특별시 중구 북창동 17-3번지 ,,,발리,197978.6204,451212.335
3010000,3010000-103-1994-02250,폐업,84.07,100800,서울특별시 중구 남대문로5가 19-4번지 지하1층 ,,,체어맨,197671.9552,450714.5172
3010000,3010000-103-1994-02251,폐업,24.34,100411,서울특별시 중구 광희동1가 186-1번지 ,,,마이너리그,200568.2134,451421.8347
3010000,3010000-103-1994-02252,폐업,80.3,100859,서울특별시 중구 중림동 398-6,서울특별시 중구 서소문로 12 (중림동),4503,소양강,196691.2699,450743.6754
3010000,3010000-103-1994-02253,영업/정상,52.26,100859,서울특별시 중구 중림동 398-6번지 ,서울특별시 중구 서소문로 12 (중림동),4503,마당쇠,196691.2699,450743.6754
3010000,3010000-103-1994-02254,폐업,147.91,100080,서울특별시 중구 북창동 20-1번지 ,,,프레지던트,197920.237,451125.6269
3010000,3010000-103-1994-02255,폐업,75,100863,서울특별시 중구 충무로4가 32-16번지 ,,,예전단란주점,199606.1113,451137.8958
3010000,3010000-103-1994-02256,폐업,139.11,100859,서울특별시 중구 중림동 398-7 지하1층,서울특별시 중구 서소문로 12-1 (중림동,지하1층),4503,단란주점,196700.1142
3010000,3010000-103-1994-02258,폐업,73,100015,서울특별시 중구 충무로5가 19-7번지 ,,,별천지,199815.7636,451141.6191
3010000,3010000-103-1994-02259,폐업,79.14,100826,서울특별시 중구 신당동 340-128번지 ,,,셀러리맨,201041.0699,450573.5298
3010000,3010000-103-1994-02260,폐업,94.26,100893,서울특별시 중구 신당동 370-46번지 ,,,가는길오는길,201005.7558,450640.0275
3010000,3010000-103-1994-02261,폐업,58.95,100802,서울특별시 중구 남대문로5가 222-0번지 ,,,팔도달란주점,197700.8033,450597.8109
3010000,3010000-103-1994-02262,폐업,97.84,100800,서울특별시 중구 남대문로5가 6-1번지 ,,,히어로,197557.8268,450718.7485
3010000,3010000-103-1994-02263,폐업,104.64,100851,서울특별시 중구 을지로6가 18-1번지 ,,,모두랑,200799.0892,451885.585
3010000,3010000-103-1994-02264,폐업,52.9,100080,서울특별시 중구 북창동 105-0번지 ,,,블랙화이트,198025.0244,451080.0318
3010000,3010000-103-1994-02265,폐업,77.12,100310,서울특별시 중구 오장동 69-12번지 ,,,그린,199855.3209,451374.9261
3010000,3010000-103-1994-02267,폐업,77.53,100180,서울특별시 중구 다동 157-0번지 ,,,애플,,
3010000,3010000-103-1994-02268,폐업,268.8,100861,서울특별시 중구 충무로2가 61-3 3층 ,서울특별시 중구 퇴계로 145, 3층 (충무로2가),4537,단란주점,198866.3649
3010000,3010000-103-1994-02269,폐업,115.9,100800,서울특별시 중구 남대문로5가 21-1번지 ,,,한마음,197714.6076,450743.3979
3010000,3010000-103-1994-02270,폐업,128.28,100411,서울특별시 중구 광희동1가 182-30번지 ,,,무쏘,200540.4913,451440.6143
3010000,3010000-103-1994-02272,폐업,52.3,100800,서울특별시 중구 남대문로5가 12-7번지 ,,,신바람,197607.5093,450623.7713
3010000,3010000-103-1994-02273,폐업,70.41,100420,서울특별시 중구 무학동 47-2번지 ,,,목마,201245.3752,451380.7262
3010000,3010000-103-1994-02274,폐업,27,100080,서울특별시 중구 북창동 13-3번지 ,,,영시,,
3010000,3010000-103-1994-02275,폐업,36.24,100310,서울특별시 중구 오장동 206-36번지 ,,,길목,,
3010000,3010000-103-1994-02277,폐업,28.88,100015,서울특별시 중구 충무로5가 77-3번지 ,,,음악세계,199759.5278,451053.5173
3010000,3010000-103-1994-02279,폐업,79.55,100411,서울특별시 중구 광희동1가 98-0번지 ,,,광희,200411.5221,451397.5414
3010000,3010000-103-1994-02280,폐업,140.79,100080,서울특별시 중구 북창동 3-1번지 ,,,크럽멤버스,198040.5797,451264.6511
3010000,3010000-103-1994-02281,폐업,46.25,100053,서울특별시 중구 회현동3가 1-9번지 ,,,사또,198549.3391,450918.5656
3010000,3010000-103-1994-02282,폐업,61.2,100011,서울특별시 중구 충무로1가 22-1번지 ,,,O2(오투),198508.0945,451068.2984
3010000,3010000-103-1994-02283,폐업,145.77,100851,서울특별시 중구 을지로6가 18-21번지 ,,,만남의장소,200573.6413,451621.0365
3010000,3010000-103-1994-02284,폐업,96.7,100411,서울특별시 중구 광희동1가 187-2번지 ,,,오비일번지,200511.77,451411.7254
3010000,3010000-103-1994-02285,폐업,135.25,100828,서울특별시 중구 신당동 361-58번지 ,,,부옹,200816.4236,450218.2187
3010000,3010000-103-1994-02286,폐업,123.07,100868,서울특별시 중구 황학동 119-0번지 ,,,걸어서하늘까지,201640.4901,451801.0772
3010000,3010000-103-1994-02287,폐업,78.74,100862,서울특별시 중구 충무로4가 149-3번지 ,,,명보단란주점,199420.5863,451122.4438
3010000,3010000-103-1994-02288,폐업,87.6,100080,서울특별시 중구 북창동 18-12번지 ,,,뉴욕,197963.3562,451187.6802
3010000,3010000-103-1994-02289,폐업,89.32,100080,서울특별시 중구 북창동 136-0번지 ,,,맨발에서벤츠까지,197959.7815,450999.0984
3010000,3010000-103-1994-02290,폐업,115.61,100013,서울특별시 중구 충무로3가 57-24번지 ,,,맘보,199210.0831,451112.8236
3010000,3010000-103-1994-02291,폐업,46.59,100846,서울특별시 중구 을지로3가 322-1번지 ,,,수향메들리,199136.4276,451487.3009
3010000,3010000-103-1994-02293,폐업,35.38,100080,서울특별시 중구 북창동 123-0번지 ,,,베스트걸,197952.6918,451017.5055
3010000,3010000-103-1994-02294,폐업,53.6,100450,서울특별시 중구 신당동 20-1번지 ,,,민속단란주점,,
3010000,3010000-103-1994-02295,폐업,119.08,100855,서울특별시 중구 장충동2가 186-30번지 ,,,연인,,
3010000,3010000-103-1994-02296,폐업,114.35,100195,서울특별시 중구 을지로5가 273-10번지 ,,,신바람,200076.1914,451573.8624
3010000,3010000-103-1994-02297,폐업,25.8,100858,서울특별시 중구 중림동 129-34번지 ,,,은정,197187.6764,450603.4107
3010000,3010000-103-1994-02298,폐업,109.29,100080,서울특별시 중구 북창동 104-0번지 ,,,사파리,197986.8957,451089.6626
3010000,3010000-103-1994-02300,폐업,62.81,100180,서울특별시 중구 다동 162-1번지 ,,,티엠티,,
3010000,3010000-103-1994-02302,폐업,41.58,100053,서울특별시 중구 회현동3가 10번지 ,서울특별시 중구 퇴계로14길 1 (회현동3가),4631,뉴오리엔탈,198491.235,450895.8551
3010000,3010000-103-1994-02303,폐업,68.26,100080,서울특별시 중구 북창동 67-0번지 ,,,벤츠,197940.657,451160.1579
3010000,3010000-103-1994-02304,영업/정상,126.44,100826,서울특별시 중구 신당동 340-77,서울특별시 중구 다산로 156 (신당동),4590,투썸,201032.7432,450590.3635
3010000,3010000-103-1994-02305,폐업,66.6,100879,서울특별시 중구 흥인동 97-1번지 ,서울특별시 중구 퇴계로 407 (흥인동),4570,쎄리,201421.7214,451479.0415
3010000,3010000-103-1994-02306,폐업,118.8,100842,서울특별시 중구 을지로1가 42-0번지 ,,,에뜨랑제,198185.7683,451601.0637
3010000,3010000-103-1994-02307,폐업,117.92,100819,서울특별시 중구 신당동 120-1번지 ,,,비너스,201519.0389,451449.2864
3010000,3010000-103-1994-02308,폐업,46.8,100861,서울특별시 중구 충무로2가 60-4번지 ,,,그린 단란주점,198930.1915,451058.3307
3010000,3010000-103-1994-02309,폐업,44.28,100080,서울특별시 중구 북창동 94-7번지 ,,,주주클럽,197993.2939,451119.0583
3010000,3010000-103-1994-02310,폐업,92.56,100819,서울특별시 중구 신당동 140-30번지 ,,,영혜,201744.0844,451439.0651
3010000,3010000-103-1994-02311,폐업,146.68,100411,서울특별시 중구 광희동1가 182-21번지 ,,,도이치,200523.2919,451462.6255
3010000,3010000-103-1994-02312,폐업,148.42,100834,서울특별시 중구 신당동 381-8번지 ,,,봉쥬르,200846.8378,450376.3221
3010000,3010000-103-1994-02316,폐업,114.5,100391,서울특별시 중구 장충동1가 7-1번지 ,,,열린세상,200487.6222,451223.1827
3010000,3010000-103-1994-02318,폐업,29.4,100080,서울특별시 중구 북창동 13-3번지 ,,,영영,,
3010000,3010000-103-1994-02319,폐업,149.52,100210,서울특별시 중구 수하동 39-2번지 ,,,상류사회,198552.144,451688.7013
3010000,3010000-103-1994-02320,폐업,61.31,100872,서울특별시 중구 회현동1가 15-11번지 ,,,삼삼구구,,
